x	y	z
2054.0	1839.5526292501199	0.0
2063.0	1916.0	0.0
2081.4727725597941	1775.496355975255	0.0
2103.5262213068258	1703.4567768780914	0.0
2114.0	1731.0	0.0
2120.0	1807.0	0.0
2126.51646292538	1482.4908122053293	0.0
2139.474477759768	2403.9998883613866	0.0
2144.4964436248906	2402.5552307026833	0.0
2149.9545274557413	2400.503238984295	0.0
2153.0	2383.0	0.0
2161.0	2140.0	0.0
2169.4968207697593	2276.4630875937905	0.0
2175.9570989258632	1960.5040517166119	0.0
2186.5285390760123	1980.4945636641562	0.0
2192.0	1361.0	0.0
2197.5015973202817	2412.5144552742677	0.0
2204.5030530449799	1373.0158170692434	0.0
2218.4939056658795	1903.5007196462475	0.0
2226.0083564709284	1072.0000324087566	0.0
2240.4927296779761	1102.0	0.0
2245.8923009942032	1105.9258317366184	0.0
2245.0	1898.0	0.0
2249.0	1103.0	0.0
2253.5090156539945	1873.5302418221756	0.0
2366.0	1453.0	0.0
2484.4852451404495	1952.4819059980666	0.0
2612.0	1513.5382189906607	0.0
679.0	1044.0	0.0
784.51121311883969	2270.5244033226527	0.0
805.0	1868.0	0.0
808.45829196408556	1340.0000771893135	0.0
813.12727870378774	1781.780791421095	0.0
822.4543471100601	1831.9514104777152	0.0
831.4914777006652	889.52080912630811	0.0
885.05767535969858	1395.9578205801256	0.0
965.0	1337.0	0.0
1002.0	1379.0	0.0
1003.532821918726	1376.0252947085914	0.0
1006.0	1392.0	0.0
1017.0	1166.0	0.0
1018.0	1174.5139381976594	0.0
1029.5150810051555	1947.5316947257543	0.0
1038.4480263596183	1146.5536537908004	0.0
1064.9999661370093	1166.4957859813196	0.0
1086.0264090972444	2254.5299314441472	0.0
1138.0	1586.0	0.0
1142.9326934981707	1587.5301208576896	0.0
1145.0	1126.0	0.0
1147.0	1584.4769353557203	0.0
1158.4941768147323	1588.0552453138789	0.0
1158.4446018400722	2068.4228419077613	0.0
1158.4932612171081	2183.0	0.0
1180.5583848411009	1158.575208270069	0.0
1184.0	1711.4987475566847	0.0
1194.4873671356142	1151.4858856909209	0.0
1197.4780118177928	1970.5064136558763	0.0
1197.0	2041.5086525700192	0.0
1209.0	2033.4922732927089	0.0
1211.0149402990703	2037.489451169534	0.0
1211.9999602932689	2216.5164850422252	0.0
1218.0	851.0	0.0
1218.4770139897598	1007.0048227852034	0.0
1240.5087445531224	1778.5533896773798	0.0
1247.0	1773.0	0.0
1257.0	2533.0	0.0
1287.5061485701115	2497.0000822206489	0.0
1343.389315554818	872.39393107061699	0.0
1355.4600174000616	893.0	0.0
1360.0	885.0	0.0
1376.5273940390782	1557.4844418235489	0.0
1378.478751709554	1593.5206220728996	0.0
1387.5045231045233	1653.4932833591695	0.0
1389.0654733125455	2282.5520313184402	0.0
1398.0000474109743	2000.4993744667961	0.0
1403.0	1604.0	0.0
1427.4922445197219	1762.5502594707718	0.0
1439.9999564860293	2274.50249567731	0.0
1454.0	2422.0	0.0
1460.0	2003.0	0.0
1470.4886672916812	2486.5050605067959	0.0
1500.034679937796	2511.5027339369026	0.0
1500.5328895969383	2051.5181633957777	0.0
1505.9999558669783	1933.5235539929718	0.0
1510.4694316350226	1929.5038987804421	0.0
1536.0	750.48191884743892	0.0
1543.0	1666.0	0.0
1558.0	821.0	0.0
1569.464110198619	2385.0	0.0
1594.5115339703436	854.0	0.0
1651.5292153270818	2164.0742050453559	0.0
1666.0	842.0	0.0
1671.0	1448.0	0.0
1682.5157280195206	2487.4735726019644	0.0
1703.4890414723163	1928.9999365791316	0.0
1706.5029665286409	855.53335530891354	0.0
1720.498827475908	856.48820627102168	0.0
1729.4894916905212	884.0	0.0
1730.0	898.49625861267168	0.0
1733.417000586817	2453.5681317531535	0.0
1744.5525753544518	1451.520557142512	0.0
1750.0	1749.0	0.0
1788.0749682139083	2397.5685533623359	0.0
1836.0	1282.0	0.0
1865.0	926.0	0.0
1892.4731627765195	808.96967242438484	0.0
1902.5266928960591	2029.5055384989782	0.0
1912.0	2638.0	0.0
1931.4899360902466	838.97373915460594	0.0
1970.9637040925929	2251.4927134461423	0.0
2043.9925106196845	1346.0415000476955	0.0
2062.4831785843367	1347.0579288972538	0.0
2076.5177397789275	1225.0	0.0
2079.5132272924525	814.43070054778389	0.0
2079.5021475975309	1216.9448602502316	0.0
2086.0000631371372	1238.480499613913	0.0
2098.9663678702532	1097.5524024635902	0.0
2102.0000667543004	1918.4962600442675	0.0
2103.0	1912.0	0.0
2107.0	1938.0	0.0
2110.9121625700122	970.9746999160534	0.0
2111.5408030872577	1907.5117606380554	0.0
2115.4496808515601	1922.4530046221967	0.0
2120.0	2390.5347611872248	0.0
2140.0	1003.0	0.0
2140.0	1616.0	0.0
2155.9740409453702	2126.5216496711059	0.0
2177.0	2024.0	0.0
2180.0	2435.4689283176876	0.0
2188.9998276942356	1105.016051553192	0.0
2255.4972280434072	1907.5594690561238	0.0
2263.0	1908.0	0.0
2280.5206632104082	1870.4888524297514	0.0
2332.0	2059.0	0.0
2365.0	2191.0	0.0
2411.4972258154394	1528.5145954303894	0.0
2427.4978187095589	1632.4649032435789	0.0
2444.5030038962959	1622.4808568649685	0.0
2512.5019738161041	1902.0000640211158	0.0
2527.4795051092933	1911.999887506119	0.0
2628.9847730733845	1824.5379185967195	0.0
2630.0	1542.0	0.0
2648.0	1839.0	0.0
360.99998526261612	1265.534917108135	0.0
619.99752722483936	1763.15456736135	0.0
686.50229292670724	1276.5218544843276	0.0
692.98422273320307	1044.009623572894	0.0
812.0	1875.5077350121408	0.0
866.46629343821814	1822.9999213864007	0.0
877.0	1347.4875375171641	0.0
962.0000430252262	1613.4987854094927	0.0
1028.000044994352	1447.5124132326814	0.0
1051.97082723074	1155.4964543807489	0.0
1051.5154037937766	2012.023250987321	0.0
1057.0	1146.0	0.0
1107.5246192861121	2272.4968678314413	0.0
1159.0	1123.501087868422	0.0
1164.0	2175.0	0.0
1186.4325030832429	1994.0034321374021	0.0
1187.8688780406826	837.60137703901216	0.0
1191.0	2028.0	0.0
1217.4651228096659	2008.4351837945896	0.0
1273.0	2199.0	0.0
1281.8919549560594	837.99540624372366	0.0
1284.4426334325256	834.5265033771683	0.0
1307.0	848.0	0.0
1320.4878872140866	822.0	0.0
1366.4846389865243	1112.5149080904055	0.0
1382.0	844.0	0.0
1398.0572242582271	1102.5033485703389	0.0
1403.5243171394122	1403.0	0.0
1414.0	1388.0	0.0
1420.0	1371.0	0.0
1424.4569910258738	2492.464927575375	0.0
1461.0592045860321	2046.1031838237184	0.0
1461.4590024000938	2052.5333619873545	0.0
1463.5344346941092	1584.5234338386192	0.0
1473.9919107477367	2408.4826734555627	0.0
1490.0000612348831	2516.5074215445525	0.0
1517.0	2531.0	0.0
1520.012003927061	1967.9866534769144	0.0
1547.5040616738788	1256.0	0.0
1547.0000677280755	1630.5033281322374	0.0
1561.5315711259552	1648.4617674811575	0.0
1563.9999284754178	1191.4929684110127	0.0
1596.2100271627587	2408.0787060803032	0.0
1654.0309133909332	2146.4638694784417	0.0
1656.0	2152.0	0.0
1670.4974922068382	1025.5091781024914	0.0
1728.5245117149377	1112.0000486652675	0.0
1735.532007390774	1953.0	0.0
1748.9999339163105	1438.4927536155221	0.0
1751.9999293383016	859.4855449234974	0.0
1755.0	1117.0	0.0
1757.508677617644	860.04208043063784	0.0
1758.0	1576.0	0.0
1762.0	2160.5193214962596	0.0
1767.520065938008	885.0	0.0
1775.4898748084686	1094.0	0.0
1783.5013554252318	1751.5248223142617	0.0
1787.5043534082249	2379.5503816185424	0.0
1847.0	864.0	0.0
1852.9928875202393	2641.4961838473764	0.0
1871.0	797.0	0.0
1880.4656134605434	1801.4716659645012	0.0
1894.035829516183	2037.524833405417	0.0
1898.0	1065.0	0.0
1910.5167864585799	806.47772206330103	0.0
1919.031206198013	808.54327864469735	0.0
1927.9481411501683	2009.4804647679312	0.0
1983.4572500091735	2273.4934891165535	0.0
1992.5491597596304	1527.999942033551	0.0
2032.0	940.0	0.0
2032.5294594234012	1377.5809905163649	0.0
2040.4879963076635	1217.4975526515225	0.0
